1,"null",4,"check",3.47589798799981,\N
2,"null",6,"check",1.32042357099999,\N
3,"null",6,"bet",1.43753548900076,\N
4,"null",5,"check",1.3396209249995,\N
5,"null",4,"bet",1.33952802599924,\N
6,"null",8,"bet",0.90560461699988,\N
7,"null",6,"check",1.3706902570002,\N
8,"null",3,"bet",2.32461240700013,\N
9,"null",7,"bet",1.08657594499982,\N
10,"null",4,"bet",2.03828580700064,\N
11,"null",5,"check",0.903215725999871,\N
12,"null",4,"bet",3.24247661800018,\N
13,"null",4,"check",0.905375703000572,\N
14,"null",2,"bet",2.87515744600023,\N
15,"null",8,"bet",0.469252865999806,\N
16,"null",2,"bet",2.37475025200001,\N
17,"null",7,"bet",0.771677616000488,\N
18,"null",8,"bet",0.438131594999504,\N
19,"null",2,"check",1.77100405300006,\N
20,"null",5,"check",1.57093503699979,\N
21,"null",7,"bet",0.869690189000721,\N
22,"null",4,"bet",3.04249693000019,\N
23,"null",7,"bet",1.00578039300035,\N
24,"null",8,"bet",0.919749517000127,\N
25,"null",7,"bet",1.02009788099985,\N
26,"null",2,"bet",2.33862118200067,\N
27,"null",3,"bet",1.94045812999956,\N
28,"null",2,"check",1.8883808269993,\N
29,"null",3,"check",1.87149170100019,\N
30,"null",8,"bet",2.241151446,\N
31,"null",2,"bet",2.13849863700033,\N
32,"null",5,"check",1.1036051029996,\N
33,"null",2,"bet",2.00496817400016,\N
34,"null",2,"check",1.05344877900006,\N
35,"null",6,"bet",2.9587510830006,\N
36,"null",4,"check",4.17725046699979,\N
37,"null",6,"bet",0.972443823000503,\N
38,"null",8,"bet",1.07001272799971,\N
39,"null",7,"bet",0.788743900000554,\N
40,"null",4,"check",1.30619263399967,\N
41,"null",8,"bet",0.955625114999747,\N
42,"null",3,"check",3.4070688239999,\N
43,"null",2,"bet",2.42233844399925,\N
44,"null",5,"bet",4.92850048199943,\N
45,"null",4,"check",3.37382796300062,\N
46,"null",7,"bet",1.06994664900048,\N
47,"null",5,"bet",2.14082787700044,\N
48,"null",3,"check",1.82112557099935,\N
49,"null",7,"bet",0.819841358000303,\N
50,"null",7,"bet",0.702758323000125,\N
51,"null",2,"check",2.34111036499962,\N
52,"null",3,"bet",3.64087943899994,\N
53,"null",8,"bet",0.872177002000171,\N
54,"null",8,"bet",0.772091916000135,\N
55,"null",6,"bet",1.974084597,\N
56,"null",8,"bet",0.78656487399985,\N
57,"null",3,"check",1.10611784600041,\N
58,"null",7,"bet",0.803199003000372,\N
59,"null",4,"check",2.4721974009999,\N
60,"null",4,"check",1.68778072799977,\N
61,"null",5,"bet",1.69024507499943,\N
62,"null",3,"check",1.10353314399981,\N
63,"null",6,"bet",1.82113467700037,\N
64,"null",8,"bet",0.686138195999774,\N
65,"null",8,"bet",0.771875542000088,\N
66,"null",8,"bet",0.769384917000024,\N
67,"null",4,"check",1.47325820199966,\N
68,"null",2,"check",2.50577212999996,\N
69,"null",5,"check",5.52735655600008,\N
70,"null",2,"check",3.69087881999985,\N
71,"null",4,"check",1.38726629900065,\N
72,"null",6,"bet",2.74168533800002,\N
73,"null",2,"bet",2.49127528400003,\N
74,"null",7,"bet",0.821982941999522,\N
75,"null",7,"bet",0.76958658500007,\N
76,"null",6,"bet",1.20370077799998,\N
77,"null",4,"check",3.00642143999994,\N
78,"null",7,"bet",1.10364372799995,\N
79,"null",7,"bet",0.786582070000804,\N
80,"null",3,"check",2.08853266300047,\N
81,"null",3,"check",1.94045207199997,\N
82,"null",4,"check",1.5040137549995,\N
83,"null",5,"check",1.40615622399946,\N
84,"null",4,"check",0.819625047000045,\N
85,"null",3,"check",1.7045443070001,\N
86,"null",2,"bet",1.02012074499998,\N
87,"null",3,"bet",2.9920424490001,\N
88,"null",7,"bet",0.688703269999678,\N
89,"null",5,"check",4.00794832600058,\N
90,"null",3,"bet",3.30912480900042,\N
91,"null",3,"check",2.38875420099975,\N
92,"null",7,"bet",1.01996944600068,\N
93,"null",6,"check",3.00650723599937,\N
94,"null",7,"bet",0.819770199999766,\N
95,"null",5,"check",1.92376728399995,\N
96,"null",6,"check",3.47587365899926,\N
97,"null",8,"bet",1.27256049700008,\N
98,"null",3,"check",1.92145344900018,\N
99,"null",5,"check",1.20356558000003,\N
100,"null",7,"bet",0.972445188999699,\N
101,"null",6,"bet",2.17174950800017,\N
102,"null",3,"check",2.80607969500033,\N
103,"null",2,"bet",1.32064212099976,\N
104,"null",3,"check",2.98988241799997,\N
105,"null",7,"bet",0.886553354999705,\N
106,"null",5,"check",1.05328369399921,\N
107,"null",4,"check",0.93664219600032,\N
108,"null",8,"bet",0.986691432999578,\N
109,"null",7,"bet",0.855578480000076,\N
110,"null",7,"bet",1.13900994699997,\N
111,"null",3,"bet",2.2887454849997,\N
112,"null",6,"bet",0.738468362000276,\N
113,"null",4,"check",1.23704045999966,\N
114,"null",3,"bet",1.05582115800007,\N
115,"null",7,"bet",0.988926108000669,\N
116,"null",7,"bet",0.552649926999947,\N
117,"null",8,"bet",0.602523458000177,\N
118,"null",3,"bet",1.67112950499995,\N
119,"null",2,"bet",0.488383148999673,\N
120,"null",8,"bet",0.68612208200011,\N
184,"mftest",4,"timeout",8,0
185,"A8F6JFG0WSELT",5,"timeout",8,\N
186,"A8F6JFG0WSELT",2,"timeout",8,\N
187,"A1SP3GBRZKMWZJ",4,"timeout",8,\N
188,"A1SP3GBRZKMWZJ",7,"check",2362,\N
189,"A1SP3GBRZKMWZJ",3,"bet",1471,\N
190,"A1SP3GBRZKMWZJ",4,"check",2043,\N
191,"A1SP3GBRZKMWZJ",4,"bet",2735,\N
